3.18595         30702920.20133069
3.20586         30812914.47131173
3.22577         30900595.92070979
3.24568         31002242.01097004
3.26559         31130750.33532612
3.28551         31288976.99276268
3.30542         31487808.56108535
3.32533         31701357.06758765
3.34524         31949051.95548357
3.36516         32076714.04300892
3.38507         32215452.75502766
3.40498         32491376.26050555
3.42489         32865144.08447953
3.44481         33201100.49251775
3.46472         33347131.28792266
3.48463         33411391.46518710
3.50454         33506594.65800354
3.52445         33721627.69497759
3.54437         33955301.36078751
3.56428         34164217.19466663
3.58419         34370611.08833613
3.60410         34577298.26536096
3.62401         34805759.65355977
3.64393         34987679.42451481
3.66384         34878952.64973235
3.68375         34859215.83059157
3.70366         35017745.89472454
3.72357         35307169.80283971
3.74349         35655208.42555010
3.76340         36064450.61038551
3.78331         36804659.29303341
3.80322         38185974.56903954
3.82314         39894165.95411259
3.84305         41389753.88363086
3.86296         43113512.15493576
3.88287         44943586.29774097
3.90279         47035868.09457820
3.92270         48420385.49230445
3.94261         49846775.96442620
3.96252         51356978.08578727
3.98243         52995731.05841225
4.00235         55066939.21505278
4.02226         57005857.74079083
4.04217         57975304.18334536
4.06208         58008183.21941909
4.08199         56193489.34911381
4.10191         52326026.37226765
4.12182         48676230.76954319
4.14173         48066256.21573831
4.16164         47822437.93149719
4.18156         48077053.24943289
4.20147         48754475.16455851
4.22138         49892625.56851105
4.24129         51550220.02951097
4.26120         53841149.32890225
4.28112         56548245.30438279
4.30103         61037858.26155760
4.32094         64850913.61380747
4.34085         65618439.11876287
4.36076         66433104.14255342
4.38068         67683368.98202015
4.40059         69348476.43900800
4.42050         70845940.25939515
4.44041         72262109.52227569
4.46033         73289786.59129934
4.48024         74079429.69973122
4.50015         75137859.82571222
4.52006         76486199.34891999
4.53997         77847996.66448450
4.55989         78790778.30312672
4.57980         79964964.22033872
4.59971         84039604.01544285
4.61962         85399445.39644623
4.63954         87861237.53814103
4.65945         90505918.34841709
4.67936         92734928.41975407
4.69927         94717710.23509814
4.71918         97117066.74692427
4.73910         99859897.50574939
4.75901        101604172.40748908
4.77892        103355655.90295774
4.79883        104376480.71644357
4.81874        104427554.21764050
4.83866        104624796.04162835
4.85857        104375930.83235499
4.87848        104298353.42078674
4.89839        104978209.86935838
4.91831        104244234.15209430
4.93822        104125238.47869916
4.95813        103979771.51530252
4.97804        105033742.30888967
4.99795        107252251.63856229
5.01787        109325136.15573053
5.03778        111811583.56114420
5.05769        113882917.81205769
5.07760        113708765.14459755
5.09751        113437894.93964276
5.11743        112391952.60672840
5.13734        111195065.38627301
5.15725        109254010.94308035
5.17716        107351872.46561901
5.19708        106867138.00678068
5.21699        105694983.44779907
5.23690        104567619.23144805
5.25681        103786202.81798446
5.27672        103321249.90065987
5.29664        103350072.53576413
5.31655        103461159.21034805
5.33646        105128978.62908828
5.35637        108369023.65574895
5.37629        111819146.63760404
5.39620        113581834.78523958
5.41611        114161001.17410333
5.43602        114600643.92005268
5.45593        114754823.74926180
5.47585        115447190.85841113
5.49576        117005440.81212679
5.51567        119701204.62534726
5.53558        122119972.61405793
5.55549        124514874.25925489
5.57541        126857317.16086593
5.59532        128461957.23021060
5.61523        130852866.58650260
5.63514        131857415.55798848
5.65505        131876717.23121139
5.67497        132254679.39496730
5.69488        132203700.39657216
5.71479        131575323.94481383
5.73470        130973229.79300949
5.75462        130858315.87665097
5.77453        131184935.29917011
5.79444        131446361.51381640
5.81435        132094189.86339420
5.83427        132735288.06867456
5.85418        133995829.56566900
5.87409        135387357.49034858
5.89400        135649106.08811864
5.91391        135829955.86976993
5.93383        135950125.91495818
5.95374        136118450.02170742
5.97365        135718481.91607621
5.99356        136583139.58785471
6.01347        137883729.99894056
6.03339        139115149.83075604
6.05330        139377128.91930673
6.07321        139183468.01617369
6.09312        138930254.46120211
6.11303        138748527.17177147
6.13295        138586829.89925233
6.15286        137808859.98014385
6.17277        136605866.46943817
6.19268        136082513.18583530
6.21260        136662675.90112576
6.23251        138021979.54613152
6.25242        140069338.38049960
6.27233        141906731.75624430
6.29225        144636706.05027199
6.31216        147995619.04719782
6.33207        149079534.38668334
6.35198        149669244.19832480
6.37189        149589186.60360956
6.39181        148753697.82032412
6.41172        145372049.66005981
6.43163        143586329.03227630
6.45154        142910073.13870534
6.47145        143197549.58903107
6.49137        143870170.47855455
6.51128        144927668.01160705
6.53119        145698052.99253446
6.55110        145931558.32292923
6.57102        145707191.42434740
6.59093        145321769.55552319
6.61084        144357441.70155582
6.63075        143268912.97032684
6.65066        142480805.79083538
6.67058        141969596.09570029
6.69049        141585702.80751762
6.71040        141271103.09998024
6.73031        140879966.06992710
6.75023        140471487.30347759
6.77014        140445026.17155936
6.79005        141065282.28679532
6.80996        141440476.50990358
6.82987        142183964.56864393
6.84978        143871932.76713726
6.86970        143824029.11291707
6.88961        143566562.35608727
6.90952        143324423.98646387
6.92943        143213280.70587781
6.94935        143309929.39498159
6.96926        143534423.90085331
6.98917        143856267.32207531
7.00908        144384145.03392470
7.02900        144769595.96397388
7.04891        145001257.95409063
7.06882        145447019.96024838
7.08873        145559786.33683360
7.10864        145740995.37028119
7.12856        145857951.72987142
7.14847        145945291.44869620
7.16838        146354957.89239353
7.18829        147022183.25613111
7.20820        147291983.36197275
7.22812        147618922.32384834
7.24803        148127475.24696973
7.26794        148533623.85744610
7.28785        148928480.46211526
7.30776        150000182.83538601
7.32768        150527367.85938695
7.34759        150896889.79615548
7.36750        151069721.04538015
7.38741        151121315.03986767
7.40733        151606434.21925476
7.42724        152478320.17467049
7.44715        153792756.99296254
7.46706        154938126.36623728
7.48698        155613702.78803876
7.50689        156070457.35181221
7.52680        156464378.27408054
7.54671        156518261.53033513
7.56662        157174823.93351924
7.58654        157752513.43917462
7.60645        157912997.28385758
7.62636        157688080.56625152
7.64627        157194552.43573159
7.66618        156557532.82520849
7.68610        155536912.23280382
7.70601        155034723.60238269
7.72592        154743556.25327474
7.74583        154314729.02405971
7.76574        153765274.99110189
7.78566        153191835.25570247
7.80557        152345175.32174185
7.82548        151710950.61883533
7.84539        151050489.09417510
7.86531        150301377.16829848
7.88522        149601230.35719377
7.90513        149134173.15165013
7.92504        149010980.39465886
7.94496        148652909.38723746
7.96487        147702706.98318189
7.98478        147134964.51013485
8.00469        146683499.59020790
8.02460        146261967.28929591
8.04452        145704028.29286841
8.06443        146075123.70779231
8.08434        151425978.39364246
8.10425        151684692.63139710
8.12416        152077518.88184148
8.14408        151504719.72194669
8.16399        150480919.51515910
8.18390        149567908.38652974
8.20381        149266638.42597172
8.22372        150399141.89481041
8.24364        149972620.99821025
8.26355        150126242.02853599
8.28346        150258313.17200071
8.30337        150281687.09951919
8.32329        150688982.23708734
8.34320        151528874.66401538
8.36311        151249044.66269922
8.38302        151087177.40217915
8.40293        151255096.95788211
8.42285        151595893.65445992
8.44276        152260774.86730093
8.46267        154432831.71023333
8.48258        156610368.52851990
8.50249        157307800.52124000
8.52241        157935921.35467875
8.54232        158290276.43838811
8.56223        158316305.91860360
8.58214        158139068.73651442
8.60206        158131585.74270949
8.62197        158061940.92187792
8.64188        157416689.55497560
8.66179        157587291.24543661
8.68170        157682558.05148733
8.70162        157843230.65436924
8.72153        157560614.03102517
8.74144        157035871.61370504
8.76135        156689589.44062886
8.78127        156671522.31215557
8.80118        156933915.79956898
8.82109        156945261.28239086
8.84100        156725334.99037468
8.86091        156567398.60167724
8.88083        156539542.92889646
8.90074        156200438.86524814
8.92065        156049179.41039392
8.94056        155974594.21633109
8.96048        156113315.83660486
8.98039        156173011.36848834
9.00030        155729734.29722765
9.02021        154902297.29517716
9.04012        154370832.11826488
9.06004        153940031.84718227
9.07995        154335050.23627672
9.09986        154945925.07510334
9.11977        155555456.67722315
9.13969        154884696.14082697
9.15960        154733650.13082141
9.17951        154763147.05652171
9.19942        154440545.64279062
9.21933        154417687.18237996
9.23925        154662477.47792548
9.25916        155241111.53616506
9.27907        155317755.59099847
9.29898        155392582.84502372
9.31889        155655866.29400802
9.33881        155978206.20263594
9.35872        156228483.23993918
9.37863        155909188.75542414
9.39854        156037088.62318590
9.41845        155946099.35339433
9.43837        155701566.95285982
9.45828        155330581.36321583
9.47819        155059175.04960132
9.49810        154975580.63421717
9.51802        154883204.09014967
9.53793        154573113.96953338
9.55784        154068578.15189731
9.57775        153650464.45983043
9.59766        153386964.58422312
9.61758        153020814.87313157
9.63749        152745461.72366837
9.65740        151840268.86160773
9.67731        151183766.25082028
9.69722        150808098.77234763
9.71714        150340784.36274329
9.73705        149679949.82128724
9.75696        149477490.04598826
9.77687        149465026.79849178
9.79679        149302593.08629191
9.81670        149072465.43601280
9.83661        149102147.82777286
9.85652        148904808.50295347
9.87644        148855352.21361941
9.89635        148851944.71021706
9.91626        148826697.08782983
9.93617        148930268.02617371
9.95608        149232010.16848287
9.97600        149250890.03146937
9.99591        149371292.34888220
10.01582        149344524.97621420
10.03573        149368850.45128450
10.05564        149729981.90424263
10.07556        149919930.06620318
10.09547        149964498.50038308
10.11538        150174961.33094534
10.13529        150459401.13129035
10.15521        150688783.61223918
10.17512        150895791.66479129
10.19503        150933911.02994931
10.21494        150808331.76960257
10.23485        150581923.85422075
10.25477        150358757.74793676
10.27468        150384582.34126738
10.29459        150333346.24312875
10.31450        150408317.05693406
10.33441        150475194.32345492
10.35433        150333662.12084326
10.37424        150076427.14377707
10.39415        150081855.47537240
10.41406        149762558.82710359
10.43398        148944676.53499067
10.45389        148584562.54671776
10.47380        148331936.79842132
10.49371        148282292.11842322
10.51362        148076725.95059350
10.53354        148075704.59593472
10.55345        147972837.93491369
10.57336        147872760.98341602
10.59327        147913205.17027366
10.61318        148133516.30619246
10.63310        148190829.30274582
10.65301        148261632.96947706
10.67292        148426719.92357588
10.69283        148422571.48203149
10.71275        148332811.34753817
10.73266        148296421.39204571
10.75257        148166389.86532664
10.77248        148075590.15669757
10.79239        147960109.32557502
10.81231        147738879.94133013
10.83222        147378489.70468259
10.85213        147081808.14466399
10.87204        147153357.62740156
10.89195        147172802.77530718
10.91187        147177405.71752807
10.93178        147183908.96927872
10.95169        147066097.85604089
10.97160        146808285.31234699
10.99152        146329758.52239886
11.01143        146027509.17946753
11.03134        145573925.79165107
11.05125        145127513.09587166
11.07117        144664151.01172405
11.09108        144221145.42577901
11.11099        143848524.08492437
11.13090        143440839.42571482
11.15081        143084210.96196416
11.17073        142727563.37884569
11.19064        142328418.79959032
11.21055        141888911.08055374
11.23046        141484268.96356127
11.25037        141177504.37067181
11.27029        141034201.61901602
11.29020        141018838.32068139
11.31011        141277257.72019583
11.33002        141462986.85364234
11.34994        141467485.27990162
11.36985        141392966.25308162
11.38976        141183214.73778635
11.40967        140634245.92870280
11.42958        140054295.18373546
11.44950        139493737.90441650
11.46941        138923068.08458337
11.48932        138339024.48728293
11.50923        137853796.46718830
11.52914        137396622.47154245
11.54906        136924549.77936947
11.56897        136502657.95679334
11.58888        136202750.07423493
11.60879        135903584.20732915
11.62871        135555216.16610757
11.64862        135156616.83416587
11.66853        134808718.92914245
11.68844        134337188.02348995
11.70835        133934669.95338419
11.72827        133671320.22461180
11.74818        133524871.85385042
11.76809        133304773.87678164
11.78800        132859802.12189184
11.80791        132639744.40179998
11.82783        132526071.96634534
11.84774        132492906.07703835
11.86765        132602788.36609221
11.88756        132558509.42479627
11.90748        132302951.03243965
11.92739        132262452.22334419
11.94730        131901971.64291734
11.96721        131662468.80191807
11.98712        131583522.30405754
12.00704        131514387.83070812
12.02695        131400457.38452812
12.04686        131356889.58392766
12.06677        131308345.40634732
12.08668        131189063.16700861
12.10660        130988333.41821042
12.12651        130885464.92374280
12.14642        130789364.44012292
12.16633        130797119.91253142
12.18625        130649047.13178036
12.20616        130450254.91455153
12.22607        130309717.86738101
12.24598        130079339.26586959
12.26590        129731024.23818927
12.28581        129386618.64680448
12.30572        128950436.82431339
12.32563        128486867.82912621
12.34554        128091525.52620490
12.36546        127771142.13881852
12.38537        127505367.31246050
12.40528        127141956.01049265
12.42519        126726119.45438862
12.44510        126414646.82988161
12.46502        125978725.60985421
12.48493        125459591.57267977
12.50484        125130897.27602310
12.52475        124959670.98547167
12.54467        124720694.99796087
12.56458        124424146.22479536
12.58449        124018406.14810939
12.60440        123587809.48874752
12.62431        123287513.99537402
12.64423        122935003.56913286
12.66414        122656868.65560156
12.68405        122372176.60853051
12.70396        121953343.47884274
12.72387        121593473.41256861
12.74379        121139463.78281754
12.76370        120648532.37791309
12.78361        120267536.41806747
12.80352        119879427.76884006
12.82343        119542389.18636626
12.84335        119261239.65174943
12.86326        119241977.57342647
12.88317        118966122.58753584
12.90308        118624861.45295200
12.92300        118269404.91200930
12.94291        118073523.88561961
12.96282        117840483.77052167
12.98273        117565285.90355906
13.00264        117250168.30259614
13.02256        117099346.23573682
13.04247        116926191.23156770
13.06238        116643586.20447513
13.08229        116329278.30253616
13.10221        115997877.05844831
13.12212        115697654.30821009
13.14203        115343752.93619584
13.16194        114977562.86506809
13.18185        114663716.92897767
13.20177        114313201.17913918
13.22168        113904730.40978634
13.24159        113509609.23876379
13.26150        113152435.03930135
13.28142        112773652.12423939
13.30133        112348923.84275039
13.32124        111892073.29023464
13.34115        111471694.39071505
13.36106        111006764.16816948
13.38098        110696517.67099115
13.40089        110436048.37483002
13.42080        110400528.95862658
13.44071        110051109.87382418
13.46063        109795613.05271707
13.48054        109602674.04172657
13.50045        109354617.35039087
13.52036        109039370.25434037
13.54027        108894041.64614609
13.56019        108731502.10097983
13.58010        108514214.73553078
13.60001        108217291.70197044
13.61992        108019959.85027318
13.63983        107612337.33041126
13.65975        107331256.08696084
13.67966        107045549.99196918
13.69957        106742722.52314454
13.71948        106388934.16915193
13.73940        106078816.12580866
13.75931        105868010.87913109
13.77922        105712459.42946185
13.79913        105606383.87994078
13.81904        105431002.07609400
13.83896        105219787.21405055
13.85887        105006449.00281709
13.87878        104802000.45391992
13.89869        104548694.22761460
13.91860        104349977.86766072
13.93852        104184887.49557401
13.95843        104103386.52746750
13.97834        103982738.27682085
13.99825        103959548.31400827
14.01816        104011086.16516639
14.03808        104068032.76518242
14.05799        104067341.31686735
14.07790        104207072.47834319
14.09781        104516347.21658447
14.11773        104710254.96459673
14.13764        105008489.94799447
14.15755        105263165.98185253
14.17746        105449124.55846584
14.19737        105872618.35231976
14.21729        105727802.34696954
14.23720        105388144.95868570
14.25711        104927815.63653180
14.27702        104622794.47186086
14.29694        104335926.10330154
14.31685        104255082.47073163
14.33676        104176321.67610648
14.35667        104276012.27571724
14.37658        104320498.16733153
14.39650        104282995.43219237
14.41641        104404593.14934160
14.43632        104476592.05071796
14.45623        104495137.75029714
14.47615        104335888.65339951
14.49606        104229241.65240180
14.51597        104085884.84900039
14.53588        103980540.82674973
14.55579        103922180.18717323
14.57571        103831384.94814594
14.59562        103809490.41685393
14.61553        103933050.10226348
14.63544        103972056.29330598
14.65536        104180791.67665349
14.67527        104152701.91086884
14.69518        104103825.03016455
14.71509        104241469.32454874
14.73500        104405534.58111879
14.75492        104385607.73522963
14.77483        104367837.62545656
14.79474        103982993.54733634
14.81465        103736860.77269812
14.83456        103549112.00936145
14.85448        103448879.71950713
14.87439        103272936.21496356
14.89430        103072105.48968804
14.91421        102939591.48825645
14.93412        102931415.56318064
14.95404        102875637.13153987
14.97395        102844665.61482546
14.99386        102880826.73974828
15.01377        102744924.41467540
15.03369        102355750.84030107
15.05360        101857583.43972449
15.07351        101306131.11928818
15.09342        101089249.30658345
15.11333        100863623.77639295
15.13325        101035263.12755655
15.15316        100967498.04778314
15.17307        100992647.66595168
15.19298        101030071.50267515
15.21289        101300581.16481853
15.23281        102056628.76792803
15.25272        102196760.45364909
15.27263        102406029.06203902
15.29254        102150160.38362947
15.31246        101528952.02037893
15.33237        101105945.24131255
15.35228        100718658.71412352
15.37219        100340937.24908675
15.39211        100031156.91691543
15.41202         99569265.25517964
15.43193         99133637.20462677
15.45184         98897286.36524510
15.47175         97957156.25286929
15.49167         97037928.47418675
15.51158         96265431.39554790
15.53149         95615523.69022031
15.55140         95070212.17719539
15.57131         94683868.29520167
15.59123         94443924.74255559
15.61114         94233538.59951599
15.63105         94019782.18920128
15.65096         93503161.17923926
15.67088         92877279.98511408
15.69079         92094320.47212939
15.71070         91411920.33718818
15.73061         90883058.46377803
15.75052         90316302.96363130
15.77044         89722332.86494260
15.79035         89240735.59666854
15.81026         88979888.60126108
15.83017         88847315.17529570
15.85008         88799456.94804852
15.87000         88786028.99801695
15.88991         88542595.40755467
15.90982         88037247.63742790
15.92973         87678753.64820202
15.94965         87365272.73224247
15.96956         87039934.85932918
15.98947         86950145.31254692
16.00938         86970572.79247151
16.02929         87075869.67736879
16.04921         86821615.62665167
16.06912         86632670.84027492
16.08903         86191475.21436168
16.10894         85849470.71034467
16.12886         85743619.06686378
16.14877         85793040.20375022
16.16868         85975521.11161500
16.18859         86229082.92287050
16.20850         86624304.35991573
16.22842         86740411.27312087
16.24833         86915560.18558156
16.26824         86983328.15387088
16.28815         86975806.23774406
16.30806         87163378.58772871
16.32798         86960172.89470273
16.34789         86966481.85795961
16.36780         86700502.55690147
16.38771         86551647.93524250
16.40763         86410680.72233249
16.42754         86457839.00066502
16.44745         86481668.28868221
16.46736         86481453.80483666
16.48727         86482341.41590476
16.50719         86470055.38706909
16.52710         86310350.57546930
16.54701         86061634.95439628
16.56692         85740407.59565558
16.58684         85534447.59762712
16.60675         85556977.13890429
16.62666         85437473.38613388
16.64657         85231591.56668796
16.66648         84763748.56979994
16.68640         84570763.48422219
16.70631         84330920.59684399
16.72622         84301941.74865897
16.74613         84103923.14603123
16.76604         83598175.80248010
16.78596         83505307.18991010
16.80587         83176606.56045832
16.82578         82498735.69009493
16.84569         81919445.75291391
16.86560         81425979.46063308
16.88552         80509903.43219724
16.90543         79954062.33379596
16.92534         79461682.30469748
16.94525         78657424.29648602
16.96517         78041814.97346675
16.98508         77531724.98391493
17.00499         77137672.65040852
17.02490         76686240.70561205
17.04481         76360876.45464610
17.06473         75978496.86162166
17.08464         75716629.60372621
17.10455         75412004.83818993
17.12446         75063638.98302557
17.14438         74747414.96307334
17.16429         74317118.41253492
17.18420         73912066.95295960
17.20411         73426151.86569010
17.22402         72886946.40903845
17.24394         72408120.97858413
17.26385         72092379.86871982
17.28376         71838878.66507657
17.30367         71786400.98906262
17.32359         72160894.66123608
17.34350         72077763.37146725
17.36341         71982169.02878134
17.38332         72299531.03691803
17.40323         72766064.72469985
17.42315         73025910.27041750
17.44306         73247229.39283545
17.46297         73414535.68465339
17.48288         73229982.35542130
17.50279         73066202.33797471
17.52271         72876917.15732782
17.54262         72183468.87172467
17.56253         71594117.19863847
17.58244         71574007.08641718
17.60236         71469062.22911695
17.62227         71624580.93242079
17.64218         71431197.36779827
17.66209         71104315.63386376
17.68200         70810339.57068065
17.70192         70283704.24495842
17.72183         70309486.28266728
17.74174         70488708.46918990
17.76165         70409028.27958417
17.78157         70275115.43238847
17.80148         69723912.82401134
17.82139         69097540.82692832
17.84130         68613596.81813544
17.86121         68071046.06503095
17.88113         67570785.04114571
17.90104         66656395.14094548
17.92095         65603588.77001253
17.94086         64684143.20391770
17.96078         63915001.45310307
17.98069         62978473.52108575
18.00060         61958926.42844637
18.02051         61183392.75828642
18.04042         60709792.02004553
18.06033         60253374.82638025
18.08025         60013447.92024884
18.10016         60146195.44345745
18.12007         60008307.49991603
18.13998         60003293.76395952
18.15990         60003724.89454258
18.17981         60059393.91998374
18.19972         59987987.25829212
18.21963         59335931.54495670
18.23954         58854486.62492233
18.25946         58844386.92942359
18.27937         58402220.96484006
18.29928         58010322.80756020
18.31919         57372521.02774107
18.33911         56836430.26670969
18.35902         56436693.14527459
18.37893         56077297.19698576
18.39884         55585544.88328789
18.41875         55042367.34155932
18.43867         54407630.46267531
18.45858         53875425.19497306
18.47849         53349108.61588328
18.49840         52879085.47447080
18.51832         52492919.81606510
18.53823         52113874.92326348
18.55814         52210139.83660807
18.57805         52250204.73915271
18.59796         52195657.34374242
18.61788         52132094.94393919
18.63779         51738146.02444755
18.65770         51380408.65048316
18.67761         51163240.69823702
18.69752         50618037.15880680
18.71744         49322840.79597869
18.73735         48669666.80945943
18.75726         48235860.05201174
18.77717         47673465.62451423
18.79709         47521045.41504204
18.81700         47515193.92409600
18.83691         48150613.02560526
18.85682         47446964.56319882
18.87673         47667820.71640319
18.89665         47963459.80051611
18.91656         47824630.32707610
18.93647         47792105.03877432
18.95638         47741920.84862676
18.97630         47264461.29855306
18.99621         46937582.75600045
19.01612         46512766.06739009
19.03603         46020694.43854588
19.05594         45513611.36071274
19.07586         45005418.54353260
19.09577         44288007.72176833
19.11568         43881446.98132459
19.13559         43566320.71127447
19.15551         42964781.79218000
19.17542         42541047.77724735
19.19533         41882548.34370583
19.21524         41282273.95547369
19.23515         40783850.93096421
19.25506         40316414.85828111
19.27498         39884682.49355420
19.29489         39615775.22685351
19.31480         39588531.67727075
19.33471         39440302.38134826
19.35463         39214913.16463585
19.37454         38869457.95236200
19.39445         38529632.00321352
19.41436         38140272.58429200
19.43427         37499901.10696483
19.45419         36730844.22300250
19.47410         36073131.90140728
19.49401         35543818.49952492
19.51392         35019833.66899666
19.53384         34562757.12747388
19.55375         34511149.93584679
19.57366         34401260.41665682
19.59357         34133513.43147556
19.61348         33804800.83393742
19.63340         33494489.98875795
19.65331         33231067.52483387
19.67322         32893789.08392378
19.69313         32628109.01962462
19.71305         32096028.32737799
19.73296         31309534.08668695
19.75287         30682998.31290931
19.77278         30226263.04161580
19.79269         29924207.24788311
19.81261         29791847.16671094
19.83252         29727222.94703692
19.85243         29757409.02092488
19.87234         29825004.99632381
19.89225         29936422.14998217
19.91217         30076788.39062172
19.93208         29733947.57214975
19.95199         28770486.88726444
19.97190         28097862.53365699
19.99182         27586701.22502458
20.01173         26908541.31499537
20.03164         26403669.56711071
20.05155         25995055.37223252
20.07146         25613490.42579700
20.09138         25207324.01621133
20.11129         24765336.37157829
20.13120         24347811.58264328
20.15111         23887217.04705403
20.17103         23483657.55595605
20.19094         23064615.52229308
20.21085         22521991.64613428
20.23076         22037444.80515958
20.25067         21458002.12825853
20.27059         21008371.37381986
20.29050         20405872.91710258
20.31041         19505509.33027490
20.33032         18842412.52340128
20.35024         18339835.18983484
20.37015         17908577.19748438
20.39006         17586823.80820103
20.40997         17302115.69242766
20.42988         16812527.68200722
20.44980         16379663.53425775
20.46971         15906229.14406671
20.48962         15413520.22843276
20.50953         14906141.40216346
20.52944         14459340.29961572
20.54936         14070646.85911864
20.56927         13777606.94175730
20.58918         13538763.76162959
20.60909         13366956.63770272
20.62900         13180400.01761271
20.64892         12934989.38701847
20.66883         12712162.49188074
20.68874         12525749.00260911
20.70865         12310038.70103892
20.72857         12195862.57803308
20.74848         11996951.89104091
20.76839         11819597.39616099
20.78830         11492541.86821689
20.80821         11282202.65373383
20.82813         11061398.42243247
20.84804         10905554.83736782
20.86795         10633979.54336352
20.88786         10288498.73974237
20.90778         10066878.62698459
20.92769          9927459.21019948
20.94760          9797245.82273830
20.96751          9631430.77118674
20.98742          9490120.33000077
21.00734          9357042.10486957
21.02725          9173819.09980618
21.04716          8990735.41197566
21.06707          8805774.98306234
21.08698          8606298.94982218
21.10690          8369994.86914153
21.12681          8057964.50909588
21.14672          7802717.83189855
21.16663          7540154.70724787
21.18655          7323939.40457989
21.20646          7145736.89206564
21.22637          6962303.47495064
21.24628          6797612.96461247
21.26619          6732080.67492500
21.28611          6777734.24057444
21.30602          6928692.67927165
21.32593          7022426.57253784
21.34584          7077895.45465610
21.36576          7296756.00249004
21.38567          7204300.53928122
21.40558          6865011.59341622
21.42549          6611028.95341369
21.44540          6442042.26024299
21.46532          6222555.66590711
21.48523          5888980.99882233
21.50514          5532630.18669703
21.52505          5276049.51305765
21.54497          5105642.75502193
21.56488          4999830.74833031
